302.895	0.0108211	0.00101113	0.25154
300.304	0.00969384	0.00100809	0.248701
299.776	0.00947172	0.000998342	0.251229
299.885	0.0101808	0.00101472	0.242695
299.991	0.0104906	0.00101961	0.240154
300.133	0.0107798	0.0010201	0.238956
300.075	0.0101002	0.000993064	0.250542
299.947	0.00975295	0.00098168	0.255751
